frame,row_id,type,landmark_index,x,y,z
142,142-right_hand-20,right_hand,20,0.07367094481984775,0.13720031413767073,-0.01925231899238295
143,143-left_hand-0,left_hand,0,0.2675405670614803,0.2549882355858298,4.365452501447715e-08
143,143-left_hand-1,left_hand,1,0.25199180140214805,0.23830253587049596,0.007253313615151188
143,143-left_hand-2,left_hand,2,0.23944562322953167,0.22075876418282003,0.006228456383242327
143,143-left_hand-3,left_hand,3,0.22904854662278118,0.20852576283847585,0.0025773842216414563
143,143-left_hand-4,left_hand,4,0.2224207976285149,0.20197799626518698,-0.0026175873080158934
143,143-left_hand-5,left_hand,5,0.24837459886775298,0.19664779831381404,-0.003155130619073615
143,143-left_hand-6,left_hand,6,0.23578340516370885,0.17588801243725946,-0.012351001804584967
143,143-left_hand-7,left_hand,7,0.22727851306690888,0.16351640224456787,-0.019243606421000817
143,143-left_hand-8,left_hand,8,0.22067970037460327,0.15396949824164896,-0.02425342863973449
143,143-left_hand-9,left_hand,9,0.25115188430337343,0.19845550551133997,-0.013832149890196674
143,143-left_hand-10,left_hand,10,0.23602771759033203,0.1754085824770086,-0.023071855306625366
143,143-left_hand-11,left_hand,11,0.22716667021022124,0.16235292308470783,-0.029839880326214957
143,143-left_hand-12,left_hand,12,0.22083370475208058,0.15172182111179128,-0.034890181001494915
143,143-left_hand-13,left_hand,13,0.2520901981522055,0.20458254042793722,-0.024117650135475045
143,143-left_hand-14,left_hand,14,0.23754597762051752,0.1824693329194013,-0.0334807627779596
143,143-left_hand-15,left_hand,15,0.228967943612267,0.17034008573083317,-0.03937975886990042
143,143-left_hand-16,left_hand,16,0.22302208928500905,0.1602063757531783,-0.04353616781094495
143,143-left_hand-17,left_hand,17,0.250868534340578,0.21405519457424388,-0.03351538518772406
143,143-left_hand-18,left_hand,18,0.24061203002929688,0.19777888410231648,-0.04277069209253087
143,143-left_hand-19,left_hand,19,0.2346686650724972,0.18831659941112294,-0.04711127763285356
143,143-left_hand-20,left_hand,20,0.2299987323143903,0.17992299269227421,-0.05004405230283737
143,143-right_hand-0,right_hand,0,0.0342187259127112,0.12745370584375718,8.605768270546619e-08
143,143-right_hand-1,right_hand,1,0.04616413747563081,0.11964140218846939,0.0011770754285594996
143,143-right_hand-2,right_hand,2,0.054363757371902466,0.10888351762996,0.0012364821570158442
143,143-right_hand-3,right_hand,3,0.059060513973236084,0.10129258913152359,0.0001826329595025848
143,143-right_hand-4,right_hand,4,0.059421596281668716,0.09770146888845108,-0.0012201284784275819
143,143-right_hand-5,right_hand,5,0.04516636098132414,0.09753082254353691,0.0019262343754663186
143,143-right_hand-6,right_hand,6,0.05118437199031606,0.08738011822980993,-0.0012424507123582503
143,143-right_hand-7,right_hand,7,0.05517492048880633,0.08069804836721982,-0.004538177676937159
143,143-right_hand-8,right_hand,8,0.058200198061325974,0.07543257229468402,-0.007150944466154803
143,143-right_hand-9,right_hand,9,0.041080144398352676,0.09782477336771347,-0.0021601722520940446
143,143-right_hand-10,right_hand,10,0.04867067231851466,0.08618598475175746,-0.005297220038140521
143,143-right_hand-11,right_hand,11,0.053915140383383804,0.07895000366603627,-0.008736959384644733
143,143-right_hand-12,right_hand,12,0.05787561395589043,0.07311073822133682,-0.011358196134952939
143,143-right_hand-13,right_hand,13,0.03826611357576707,0.10012348083888784,-0.006609764881432056
143,143-right_hand-14,right_hand,14,0.04544111472718856,0.08875514829860014,-0.009840237661538756
143,143-right_hand-15,right_hand,15,0.05086544156074524,0.08192514321383308,-0.01251544091193115
143,143-right_hand-16,right_hand,16,0.054692003656836116,0.07628810931654538,-0.014557605171028306
143,143-right_hand-17,right_hand,17,0.0362249411204282,0.10400801546433393,-0.01111211082624162
143,143-right_hand-18,right_hand,18,0.041882216492119956,0.09501420224414152,-0.013951873187633121
143,143-right_hand-19,right_hand,19,0.04555210690287983,0.08929979801177979,-0.015222376869881855
143,143-right_hand-20,right_hand,20,0.04859245743821649,0.08437881224295672,-0.01628631123286836
144,144-left_hand-0,left_hand,0,0.2809178791940212,0.26689940318465233,4.402614806053862e-08
144,144-left_hand-1,left_hand,1,0.26391739025712013,0.2500812001526356,0.007293720278539695
144,144-left_hand-2,left_hand,2,0.25050241500139236,0.2322191372513771,0.0056712605291977525
144,144-left_hand-3,left_hand,3,0.2398122176527977,0.21928686276078224,0.0015156593290157616
144,144-left_hand-4,left_hand,4,0.2336914911866188,0.21161934360861778,-0.0041721650486579165
144,144-left_hand-5,left_hand,5,0.2648182511329651,0.2082100473344326,-0.005835426214616746
144,144-left_hand-6,left_hand,6,0.2512751445174217,0.1860131025314331,-0.0151909522828646
144,144-left_hand-7,left_hand,7,0.2421475648880005,0.17391300946474075,-0.021612099604681134
144,144-left_hand-8,left_hand,8,0.23479273915290833,0.1645249929279089,-0.026239620056003332
144,144-left_hand-9,left_hand,9,0.2683824300765991,0.21039865165948868,-0.01674307306529954
144,144-left_hand-10,left_hand,10,0.2515472434461117,0.1861706655472517,-0.02662327024154365
144,144-left_hand-11,left_hand,11,0.24158451706171036,0.17320865206420422,-0.03301122132688761
144,144-left_hand-12,left_hand,12,0.23458167165517807,0.16297848522663116,-0.03779068449512124
144,144-left_hand-13,left_hand,13,0.2688576206564903,0.21721330657601357,-0.027094023302197456
144,144-left_hand-14,left_hand,14,0.25190379470586777,0.19475843384861946,-0.03701805952005088
144,144-left_hand-15,left_hand,15,0.24199841171503067,0.18285450711846352,-0.042813059873878956
144,144-left_hand-16,left_hand,16,0.2351854182779789,0.17316212318837643,-0.046900840010493994
144,144-left_hand-17,left_hand,17,0.2663483954966068,0.22699539363384247,-0.0364129557274282
144,144-left_hand-18,left_hand,18,0.25360092148184776,0.21138126030564308,-0.04606550699099898
144,144-left_hand-19,left_hand,19,0.24625226110219955,0.20201613754034042,-0.05048460094258189
144,144-left_hand-20,left_hand,20,0.24044859036803246,0.1937865875661373,-0.05352308973670006
144,144-right_hand-0,right_hand,0,0.02079113107174635,0.08849568292498589,5.2808777795121387e-08
144,144-right_hand-1,right_hand,1,0.03301170002669096,0.08313682675361633,0.0008108218898996711
144,144-right_hand-2,right_hand,2,0.03984169289469719,0.0749065987765789,0.0012734534102492034
144,144-right_hand-3,right_hand,3,0.04256262443959713,0.06875506788492203,0.0007241446583066136
144,144-right_hand-4,right_hand,4,0.041018448770046234,0.06614723429083824,-0.00014965351874707267
144,144-right_hand-5,right_hand,5,0.03093832265585661,0.06463131308555603,0.00292329047806561
144,144-right_hand-6,right_hand,6,0.03403029590845108,0.055572763085365295,0.0008419353980571032
144,144-right_hand-7,right_hand,7,0.03556727059185505,0.049662984907627106,-0.0016113194287754595
144,144-right_hand-8,right_hand,8,0.03681328147649765,0.044958485290408134,-0.003678894368931651
144,144-right_hand-9,right_hand,9,0.026407791301608086,0.06407902762293816,-0.00040249316953122616
144,144-right_hand-10,right_hand,10,0.029975364916026592,0.05315866880118847,-0.0025335109094157815
144,144-right_hand-11,right_hand,11,0.03221358545124531,0.04635521024465561,-0.005411433667177334
144,144-right_hand-12,right_hand,12,0.03368960041552782,0.04086214676499367,-0.007664555043447763
144,144-right_hand-13,right_hand,13,0.022603821009397507,0.06516719609498978,-0.004170547879766673
144,144-right_hand-14,right_hand,14,0.02586835902184248,0.05464492738246918,-0.006580450033652596
144,144-right_hand-15,right_hand,15,0.028424611315131187,0.04825745150446892,-0.009238670172635466
144,144-right_hand-16,right_hand,16,0.029989484697580338,0.04304749146103859,-0.011319919838570058
144,144-right_hand-17,right_hand,17,0.019358253572136164,0.06756586208939552,-0.008019055821932852
144,144-right_hand-18,right_hand,18,0.021830149926245213,0.059571681544184685,-0.01033772702794522
144,144-right_hand-19,right_hand,19,0.02317775785923004,0.05432955175638199,-0.011790725053288043
144,144-right_hand-20,right_hand,20,0.024194578640162945,0.049744609743356705,-0.013075242633931339
145,145-left_hand-0,left_hand,0,0.28561992943286896,0.2751559503376484,6.407677788367039e-08
145,145-left_hand-1,left_hand,1,0.2652902714908123,0.25636904314160347,0.0050412970304023474
145,145-left_hand-2,left_hand,2,0.2536350339651108,0.23759298026561737,0.002727090031839907
145,145-left_hand-3,left_hand,3,0.2422112226486206,0.22479363530874252,-0.0020428760908544064
145,145-left_hand-4,left_hand,4,0.22966764122247696,0.21574807167053223,-0.00841557361127343
145,145-left_hand-5,left_hand,5,0.26928673684597015,0.21449197456240654,-0.005116043030284345
145,145-left_hand-6,left_hand,6,0.25707366690039635,0.1924131978303194,-0.014676681545097381
145,145-left_hand-7,left_hand,7,0.24941425770521164,0.17994458228349686,-0.02119213785044849
145,145-left_hand-8,left_hand,8,0.24388253316283226,0.17033709771931171,-0.02569149760529399
145,145-left_hand-9,left_hand,9,0.27351148799061775,0.21825293265283108,-0.01552257320145145
145,145-left_hand-10,left_hand,10,0.25889353826642036,0.19394597224891186,-0.025749071268364787
145,145-left_hand-11,left_hand,11,0.25082945451140404,0.18110794574022293,-0.03249044041149318
145,145-left_hand-12,left_hand,12,0.2455488033592701,0.17097757570445538,-0.037254851777106524
145,145-left_hand-13,left_hand,13,0.27393269166350365,0.22593307495117188,-0.025876061292365193
145,145-left_hand-14,left_hand,14,0.25949759408831596,0.20286617428064346,-0.03634636732749641
145,145-left_hand-15,left_hand,15,0.2512564957141876,0.19055864214897156,-0.0418439440545626
145,145-left_hand-16,left_hand,16,0.24593233317136765,0.18098358251154423,-0.04537543121841736
145,145-left_hand-17,left_hand,17,0.2704549543559551,0.2360900416970253,-0.03556235088035464
145,145-left_hand-18,left_hand,18,0.2603106424212456,0.2191590815782547,-0.04590462427586317
145,145-left_hand-19,left_hand,19,0.254379078745842,0.20884166471660137,-0.05047205602750182
145,145-left_hand-20,left_hand,20,0.25011950358748436,0.20006784610450268,-0.05333425756543875
145,145-right_hand-0,right_hand,0,0.0530638094060123,0.16988860815763474,8.686293284654312e-08
145,145-right_hand-1,right_hand,1,0.06835975963622332,0.16227887570858002,-0.00038791521546954755
145,145-right_hand-2,right_hand,2,0.07867101021111012,0.149708092212677,-0.0008556040120311081
145,145-right_hand-3,right_hand,3,0.08477943763136864,0.14070075005292892,-0.002365518710575998
145,145-right_hand-4,right_hand,4,0.08597363065928221,0.13567759655416012,-0.004263902519596741
145,145-right_hand-5,right_hand,5,0.06848229840397835,0.13031137362122536,0.00146658590529114
145,145-right_hand-6,right_hand,6,0.07392263226211071,0.11399715207517147,-0.0023153767906478606
145,145-right_hand-7,right_hand,7,0.07806465961039066,0.10418058931827545,-0.006115915719419718
145,145-right_hand-8,right_hand,8,0.08141131140291691,0.09658389911055565,-0.009192152123432606
145,145-right_hand-9,right_hand,9,0.06554634310305119,0.12911181338131428,-0.0026066649006679654
145,145-right_hand-10,right_hand,10,0.07174943294376135,0.11086476035416126,-0.006350555282551795
145,145-right_hand-11,right_hand,11,0.07668972574174404,0.09998665191233158,-0.010482825804501772
145,145-right_hand-12,right_hand,12,0.08036094531416893,0.0916289109736681,-0.01372759515652433
145,145-right_hand-13,right_hand,13,0.06357042212039232,0.13087408058345318,-0.007350324987783097
145,145-right_hand-14,right_hand,14,0.06922840047627687,0.11366112530231476,-0.011592516631935723
145,145-right_hand-15,right_hand,15,0.07431412115693092,0.10358468256890774,-0.015051170950755477
145,145-right_hand-16,right_hand,16,0.07796598691493273,0.09559213928878307,-0.0176203774753958
145,145-right_hand-17,right_hand,17,0.06234582141041756,0.13508190028369427,-0.012246754486113787
145,145-right_hand-18,right_hand,18,0.06718005612492561,0.1219034306704998,-0.01593373966170475
145,145-right_hand-19,right_hand,19,0.07101834705099463,0.11319582909345627,-0.017633666866458952
145,145-right_hand-20,right_hand,20,0.07424308406189084,0.105834836140275,-0.01904529781313613
146,146-left_hand-0,left_hand,0,0.34104878082871437,0.32045499607920647,1.0913708725635018e-07
146,146-left_hand-1,left_hand,1,0.3190656863152981,0.3017643354833126,0.0011006093118339777
146,146-left_hand-2,left_hand,2,0.30037593841552734,0.27857159823179245,-0.004514736821874976
146,146-left_hand-3,left_hand,3,0.28571147099137306,0.2622034400701523,-0.011815189733169973
146,146-left_hand-4,left_hand,4,0.27755116298794746,0.25346652418375015,-0.02091129226027988
146,146-left_hand-5,left_hand,5,0.31588827446103096,0.2496464140713215,-0.014286363613791764
146,146-left_hand-6,left_hand,6,0.29628855735063553,0.22279339469969273,-0.02808031241875142
146,146-left_hand-7,left_hand,7,0.28421740233898163,0.2073329146951437,-0.0379467464517802
146,146-left_hand-8,left_hand,8,0.27545246481895447,0.19502262026071548,-0.044891195895615965
146,146-left_hand-9,left_hand,9,0.32230762392282486,0.253548976033926,-0.024734598002396524
146,146-left_hand-10,left_hand,10,0.2988332770764828,0.22471570409834385,-0.037861000280827284
146,146-left_hand-11,left_hand,11,0.28588749654591084,0.2084705587476492,-0.04690885706804693
146,146-left_hand-12,left_hand,12,0.27722717449069023,0.19540064223110676,-0.05355279054492712
146,146-left_hand-13,left_hand,13,0.32501110062003136,0.2623406834900379,-0.03506684466265142
146,146-left_hand-14,left_hand,14,0.302398893982172,0.23460564203560352,-0.04771150602027774
146,146-left_hand-15,left_hand,15,0.28982008807361126,0.21884677186608315,-0.054721404798328876
146,146-left_hand-16,left_hand,16,0.2816816009581089,0.2055413257330656,-0.059569079894572496
146,146-left_hand-17,left_hand,17,0.32414359226822853,0.274675190448761,-0.044925327179953456
146,146-left_hand-18,left_hand,18,0.3077091984450817,0.2532626911997795,-0.057073143776506186
146,146-left_hand-19,left_hand,19,0.2992815412580967,0.24036671966314316,-0.06192293809726834
146,146-left_hand-20,left_hand,20,0.2932339645922184,0.22893361933529377,-0.06496859109029174
146,146-right_hand-0,right_hand,0,0.040091407019644976,0.1285809464752674,5.502193989315174e-08
146,146-right_hand-1,right_hand,1,0.05547991953790188,0.12194684147834778,0.0009082048127311282
146,146-right_hand-2,right_hand,2,0.06403205543756485,0.11144480854272842,0.001311759027885273
146,146-right_hand-3,right_hand,3,0.06776036508381367,0.10394379869103432,0.0004092418239451945
146,146-right_hand-4,right_hand,4,0.0671708406880498,0.10029439441859722,-0.0008853455583448522
146,146-right_hand-5,right_hand,5,0.05361342988908291,0.09641005843877792,0.0033334053805447184
146,146-right_hand-6,right_hand,6,0.057130010798573494,0.08387551829218864,0.00015492888633161783
146,146-right_hand-7,right_hand,7,0.05915662460029125,0.07563458569347858,-0.00332016556058079
146,146-right_hand-8,right_hand,8,0.0607408732175827,0.06907167285680771,-0.006196042319061235
146,146-right_hand-9,right_hand,9,0.04818140622228384,0.09593500010669231,-0.0011853714240714908
146,146-right_hand-10,right_hand,10,0.05237572453916073,0.08108627796173096,-0.004618389764800668
146,146-right_hand-11,right_hand,11,0.055563606321811676,0.07192488387227058,-0.008578402106650174
146,146-right_hand-12,right_hand,12,0.05803168565034866,0.06439035013318062,-0.011577977711567655
146,146-right_hand-13,right_hand,13,0.04318461753427982,0.09747975133359432,-0.006308635929599404
146,146-right_hand-14,right_hand,14,0.04705716855823994,0.0834212638437748,-0.009965695498976856
146,146-right_hand-15,right_hand,15,0.05070129223167896,0.07511083595454693,-0.01333277122466825
146,146-right_hand-16,right_hand,16,0.05323268100619316,0.06836859695613384,-0.01586125505855307
146,146-right_hand-17,right_hand,17,0.03864975646138191,0.10085942223668098,-0.01157450641039759
146,146-right_hand-18,right_hand,18,0.04168246919289231,0.09034681878983974,-0.014974478661315516
146,146-right_hand-19,right_hand,19,0.04406700609251857,0.08350581862032413,-0.016846500802785158
146,146-right_hand-20,right_hand,20,0.04618624970316887,0.0776710044592619,-0.01842599135125056
147,147-left_hand-0,left_hand,0,0.36569395860036213,0.3439600427945455,1.3079423695216973e-07
147,147-left_hand-1,left_hand,1,0.34315117994944255,0.3221018433570862,0.0028307587529222173
147,147-left_hand-2,left_hand,2,0.3226361036300659,0.297379998366038,-0.002495870149383942
147,147-left_hand-3,left_hand,3,0.3050472895304362,0.2798199693361918,-0.010012337875862917
147,147-left_hand-4,left_hand,4,0.2959878325462341,0.2711389223734538,-0.019396615059425432
147,147-left_hand-5,left_hand,5,0.33817397356033324,0.267118775844574,-0.012977620959281922
147,147-left_hand-6,left_hand,6,0.3167218645413717,0.2386727015177409,-0.026835124815503757
147,147-left_hand-7,left_hand,7,0.30385057131449383,0.2221158524354299,-0.03666271480421225
147,147-left_hand-8,left_hand,8,0.29414981603622437,0.2091066539287567,-0.04355395610133807
147,147-left_hand-9,left_hand,9,0.3439586520195007,0.2720719834168752,-0.02476465261230866
147,147-left_hand-10,left_hand,10,0.31901450554529825,0.24106004039446513,-0.038004962851603825
147,147-left_hand-11,left_hand,11,0.3052936593691508,0.22316766977310182,-0.046567841153591874
147,147-left_hand-12,left_hand,12,0.29572627147038777,0.20898756782213848,-0.05294813681393862
147,147-left_hand-13,left_hand,13,0.34613993565241497,0.28205746014912925,-0.03638391693433126
147,147-left_hand-14,left_hand,14,0.3222904086112976,0.25291550159454346,-0.04911964957912763
147,147-left_hand-15,left_hand,15,0.3120807329813639,0.23811726967493693,-0.054670166969299314
147,147-left_hand-16,left_hand,16,0.30635873079299925,0.2263084888458252,-0.058296681940555574
147,147-left_hand-17,left_hand,17,0.3445404807726542,0.29534410635630287,-0.047526706010103226
147,147-left_hand-18,left_hand,18,0.3275915424029032,0.27196091413497925,-0.05967400272687276
147,147-left_hand-19,left_hand,19,0.3205690066019694,0.2589107632637024,-0.06363293925921122
147,147-left_hand-20,left_hand,20,0.31573153734207154,0.24811011751492817,-0.06590922971566518
147,147-right_hand-0,right_hand,0,0.006727734208106994,0.051903637250264485,3.229464103545373e-08
147,147-right_hand-1,right_hand,1,0.01415237287680308,0.04977314869562785,-0.0012273361285527547
147,147-right_hand-2,right_hand,2,0.019183419148127236,0.04460862874984741,-0.0007366888225078583
147,147-right_hand-3,right_hand,3,0.020043853918711343,0.040053896109263104,-0.0003995387814939022
147,147-right_hand-4,right_hand,4,0.016309056679407755,0.03825800021489461,-3.5846947381893796e-05
147,147-right_hand-5,right_hand,5,0.016025243202845256,0.03801872730255127,0.002276649077733358
147,147-right_hand-6,right_hand,6,0.017659467458724976,0.03275941610336304,0.0017855753501256307
147,147-right_hand-7,right_hand,7,0.0181938370068868,0.029585492610931397,0.0007408186793327332
147,147-right_hand-8,right_hand,8,0.01842231353123983,0.0270248810450236,-7.236094679683447e-05
147,147-right_hand-9,right_hand,9,0.012263411283493042,0.036910510063171385,0.00183179738620917
147,147-right_hand-10,right_hand,10,0.014093367258707683,0.030862776438395183,0.0016360461711883544
147,147-right_hand-11,right_hand,11,0.015012840429941813,0.027170002460479736,0.0006118045498927434
147,147-right_hand-12,right_hand,12,0.01545616587003072,0.02426828145980835,-0.00016451594419777393
147,147-right_hand-13,right_hand,13,0.008417742451032002,0.036826459566752116,0.0009080877527594567
147,147-right_hand-14,right_hand,14,0.009678174058596294,0.031114123264948525,0.0004670552598933379
147,147-right_hand-15,right_hand,15,0.010747084021568298,0.027660820881525675,-0.0005533330142498017
147,147-right_hand-16,right_hand,16,0.01141019860903422,0.02494343320528666,-0.0013043589890003205
147,147-right_hand-17,right_hand,17,0.004095457494258881,0.03763461112976074,-0.0002678275418778261
147,147-right_hand-18,right_hand,18,0.0047440643111864725,0.032841225465138756,-0.0007048137485980988
147,147-right_hand-19,right_hand,19,0.005185251931349436,0.029882856210072837,-0.0009600152571996053
147,147-right_hand-20,right_hand,20,0.005681640406449636,0.027311992645263673,-0.0011921804398298264
148,148-left_hand-0,left_hand,0,0.2856088009747592,0.2514968297698281,-3.3230651361939386e-09
148,148-left_hand-1,left_hand,1,0.2559396895495328,0.2378164746544578,0.008378742601383816
148,148-left_hand-2,left_hand,2,0.23981990055604416,0.2219798890027133,0.008441157808358019
148,148-left_hand-3,left_hand,3,0.22924399375915527,0.2100033380768516,0.0051859622736546125
148,148-left_hand-4,left_hand,4,0.22561280293898148,0.20588202909989792,0.0006800063936018639
148,148-left_hand-5,left_hand,5,0.25501142848621716,0.1918531900102442,0.0038688835603269663
148,148-left_hand-6,left_hand,6,0.2430980151349848,0.17268724062226035,-0.00394489937885241
148,148-left_hand-7,left_hand,7,0.23640712282874368,0.16324450211091476,-0.010595504194498062
148,148-left_hand-8,left_hand,8,0.23220733079043301,0.1558219682086598,-0.01572356102141467
148,148-left_hand-9,left_hand,9,0.26557752760973846,0.19339032877575268,-0.008174076591703024
148,148-left_hand-10,left_hand,10,0.2508431998166171,0.17287527160211044,-0.016329071738503197
148,148-left_hand-11,left_hand,11,0.2444022297859192,0.1625113839452917,-0.022632682187990708
148,148-left_hand-12,left_hand,12,0.2408213181929155,0.1540387597951022,-0.027568758550015362
148,148-left_hand-13,left_hand,13,0.2739730856635354,0.19920439611781726,-0.020521549380977045
148,148-left_hand-14,left_hand,14,0.25893622636795044,0.1803364266048778,-0.02970975891432979
148,148-left_hand-15,left_hand,15,0.2517332543026317,0.17065317251465537,-0.03480458124117418
148,148-left_hand-16,left_hand,16,0.24789705601605502,0.16191924972967667,-0.03850583630529317
148,148-left_hand-17,left_hand,17,0.27966376868161286,0.20750966397198764,-0.032272804867137565
148,148-left_hand-18,left_hand,18,0.26821404695510864,0.19446130232377487,-0.04179691252383319
148,148-left_hand-19,left_hand,19,0.2620438716628335,0.18620475042950024,-0.046146941455927765
148,148-left_hand-20,left_hand,20,0.2577182813124223,0.17819220640442587,-0.049296644600954925
148,148-right_hand-0,right_hand,0,0.04765596918084405,0.19207199053330856,1.1240252268345846e-07
148,148-right_hand-1,right_hand,1,0.07294111224738034,0.18322154066779398,0.0009121518074111505
148,148-right_hand-2,right_hand,2,0.08817328919063915,0.16729504411870783,0.0004890050146390091
148,148-right_hand-3,right_hand,3,0.09401523795994846,0.15481542999094183,-0.0012463050132448022
148,148-right_hand-4,right_hand,4,0.09207831594077023,0.1475251858884638,-0.0036528305923142893
148,148-right_hand-5,right_hand,5,0.07484032078222795,0.148261850530451,-0.0012347432361407714
148,148-right_hand-6,right_hand,6,0.08312782916155728,0.1278541846708818,-0.006918551400303841
148,148-right_hand-7,right_hand,7,0.08768074891783974,0.11552340605042198,-0.011475670828737995
148,148-right_hand-8,right_hand,8,0.09118249199607155,0.1059041131626476,-0.014879520030014894
148,148-right_hand-9,right_hand,9,0.06582184000448747,0.14621494845910507,-0.007063933732834729
148,148-right_hand-10,right_hand,10,0.07338553396138278,0.12190445986661044,-0.013399295339530165
148,148-right_hand-11,right_hand,11,0.07839441299438477,0.10691390796141191,-0.01897309043190696
148,148-right_hand-12,right_hand,12,0.08194371245124123,0.09503436088562012,-0.022865910400551828
148,148-right_hand-13,right_hand,13,0.0580698468468406,0.14713222059336575,-0.013218566436659206
148,148-right_hand-14,right_hand,14,0.0655186880718578,0.1244667036966844,-0.019930846481160683
148,148-right_hand-15,right_hand,15,0.07235358519987627,0.1106500733982433,-0.025468633002178234
148,148-right_hand-16,right_hand,16,0.07723955268209631,0.09938544034957886,-0.029219366948712956
148,148-right_hand-17,right_hand,17,0.05149346793239767,0.15065099434419113,-0.019164273176680912
148,148-right_hand-18,right_hand,18,0.05738325620239431,0.13400943712754684,-0.025631606494161217
148,148-right_hand-19,right_hand,19,0.06175411763516339,0.122816186059605,-0.029136451977220448
148,148-right_hand-20,right_hand,20,0.06544919244267723,0.11309529976411299,-0.0315949141301892
149,149-left_hand-0,left_hand,0,0.34507442062551325,0.31196999008005316,2.235282181572984e-08
149,149-left_hand-1,left_hand,1,0.3102636987512762,0.2920259941707958,0.0007988378744233738
149,149-left_hand-2,left_hand,2,0.2904447479681535,0.26955938881093805,-0.004283952357416803
149,149-left_hand-3,left_hand,3,0.2786977832967585,0.25291301987387915,-0.011096297509290955
149,149-left_hand-4,left_hand,4,0.2757302197543057,0.24285558407956903,-0.01887554869013415
149,149-left_hand-5,left_hand,5,0.31101963194933807,0.23918689380992542,-0.011463551020080393
149,149-left_hand-6,left_hand,6,0.2973282445560802,0.21415107087655502,-0.026034316894682972
149,149-left_hand-7,left_hand,7,0.28990561311895197,0.20247236706993796,-0.036296586421403015
149,149-left_hand-8,left_hand,8,0.28541292385621503,0.19413190538232977,-0.04330639270218936
149,149-left_hand-9,left_hand,9,0.3232598846608942,0.2431826266375455,-0.02158126268874515
149,149-left_hand-10,left_hand,10,0.30694283138621936,0.21691743352196433,-0.036389936777678406
149,149-left_hand-11,left_hand,11,0.30011778528040106,0.20443877306851474,-0.04637406326153062
149,149-left_hand-12,left_hand,12,0.296552376313643,0.1938524923541329,-0.0535490865057165
149,149-left_hand-13,left_hand,13,0.33196829665790906,0.253280601718209,-0.031979081644253296
149,149-left_hand-14,left_hand,14,0.31504262577403674,0.23002636432647705,-0.0472508811137893
149,149-left_hand-15,left_hand,15,0.30698218128897925,0.21808240630409934,-0.05597356164997274
149,149-left_hand-16,left_hand,16,0.30221015214920044,0.2070856961337003,-0.061783152547749604
149,149-left_hand-17,left_hand,17,0.33668198910626496,0.26702652736143634,-0.04186520590023561
149,149-left_hand-18,left_hand,18,0.32236904447728937,0.2531740123575384,-0.05639728768305345
149,149-left_hand-19,left_hand,19,0.3144570155577226,0.24402443116361444,-0.06329239363020117
149,149-left_hand-20,left_hand,20,0.30845830657265405,0.23502729697660965,-0.06788814203305678
149,149-right_hand-0,right_hand,0,0.04957018724896691,0.19581488587639548,8.841089605870035e-08
149,149-right_hand-1,right_hand,1,0.06568206304853613,0.18193113803863525,0.0015193158760666847
149,149-right_hand-2,right_hand,2,0.07815821875225414,0.1635868874463168,0.001785222440958023
149,149-right_hand-3,right_hand,3,0.08557078513232144,0.14998292381113226,0.000612405806102536
149,149-right_hand-4,right_hand,4,0.08624680204824968,0.14376318454742432,-0.0012541915057227015
149,149-right_hand-5,right_hand,5,0.06708067384633151,0.1481431262059645,4.2704272676597945e-05
149,149-right_hand-6,right_hand,6,0.07593442093242299,0.1271152658896013,-0.005286463197659363
149,149-right_hand-7,right_hand,7,0.08011565425179222,0.11396345767107877,-0.009757852816784924
149,149-right_hand-8,right_hand,8,0.08340099453926086,0.10351150415160439,-0.013158094137907028
149,149-right_hand-9,right_hand,9,0.06371481581167741,0.14838382330807773,-0.006122981282797727
149,149-right_hand-10,right_hand,10,0.07277784293348138,0.123744628646157,-0.012272058986127377
149,149-right_hand-11,right_hand,11,0.07817775823853233,0.10827337882735512,-0.01788706002248959
149,149-right_hand-12,right_hand,12,0.08188667080619118,0.09618353301828558,-0.021642892875454643
149,149-right_hand-13,right_hand,13,0.061389274217865684,0.15170969475399365,-0.01253282151777636
149,149-right_hand-14,right_hand,14,0.06987827880816026,0.12797827612270007,-0.01875690717927434
149,149-right_hand-15,right_hand,15,0.07601486417380246,0.11337976022200151,-0.023892875760793686
149,149-right_hand-16,right_hand,16,0.08020103113217787,0.10186348990960555,-0.027248199690471996
149,149-right_hand-17,right_hand,17,0.05977511135014621,0.1576896689154885,-0.018808317455378445
149,149-right_hand-18,right_hand,18,0.0669426985762336,0.1394989788532257,-0.024304101582277905
149,149-right_hand-19,right_hand,19,0.07103113491426814,0.1275410597974604,-0.026894356886094265
149,149-right_hand-20,right_hand,20,0.07443960891528563,0.11726371537555348,-0.028598354960029774
150,150-left_hand-0,left_hand,0,0.344810735095631,0.3129060376774181,3.586578969170453e-08
150,150-left_hand-1,left_hand,1,0.3111705617471175,0.2952772920781916,0.00047290917824615133
150,150-left_hand-2,left_hand,2,0.29135616801001807,0.274149320342324,-0.0048112367195161905
150,150-left_hand-3,left_hand,3,0.2798565246842124,0.2594573985446583,-0.012195894917981192
150,150-left_hand-4,left_hand,4,0.2758002931421453,0.25146099112250586,-0.0207454477309842
150,150-left_hand-5,left_hand,5,0.31158086928454315,0.23953096704049545,-0.009821986567906359
150,150-left_hand-6,left_hand,6,0.2976095134561712,0.21450488133863968,-0.023149963129650463
150,150-left_hand-7,left_hand,7,0.290399741042744,0.2022222172130238,-0.0331661542030898
